Sku,ExternalKey,MPN,Gtin,Name,ProductTypeDescription,Price DO,Price DD,UpdateUTC
V31043,V31043,31043,5705020310430,Vikan Hygiene 3104 portaalveger zacht 26cm,ChildProduct,Not Found,"€ 18,79","8/22/2025, 12:22 PM"
V77646,V77646,77646,5705020776465,Vikan 7764 klassieke vloertrekker 60cm flexibele nek,ChildProduct,Not Found,"€ 38,33","8/22/2025, 12:22 PM"
V40514,V40514,40514,5705020405143,"Vikan 4051 Hygiene flexibele handschraper 16,5cm breed rood",ChildProduct,Not Found,"€ 22,80","8/22/2025, 12:22 PM"
V53766,V53766,53766,5705020537660,Vikan Hygiene 53766 pijpenborstel medium 20mm dia geel,ChildProduct,Not Found,"€ 7,37","8/22/2025, 12:22 PM"
V77332,V77332,77332,5705020773327,Vikan 7733-2 full colour cassette 50cm,ChildProduct,Not Found,"€ 15,08","8/22/2025, 12:22 PM"
V41923,V41923,41923,5705020419232,Vikan Hygiene 41923 afwasborstel hard 7x27cm blauw,ChildProduct,Not Found,"€ 11,43","8/22/2025, 12:22 PM"
V77347,V77347,77347,5705020773471,Vikan Hygiene 7734 full colour vervang cassette 60cm,ChildProduct,Not Found,"€ 17,41","8/22/2025, 12:22 PM"
V71402,V71402,71402,5705020714023,Vikan 7140 ultra hygiene vloertrekker 40cm vaste nek,ChildProduct,Not Found,"€ 29,75","8/22/2025, 12:22 PM"
V93353,V93353,93353,5705020933530,Vikan 93353 heetwater slangenset 10mtr,ChildProduct,Not Found,"€ 161,17","8/22/2025, 12:22 PM"
V29093,V29093,29093,5705020291135,Vikan Hygiene 29093 vloerschraper 26cm RVS met afgeronde hoeken blauw,ChildProduct,Not Found,"€ 90,53","8/22/2025, 12:22 PM"
V53764,V53764,53764,5705020537646,Vikan Hygiene 53764 pijpenborstel medium 20mm dia rood,ChildProduct,Not Found,"€ 7,37","8/22/2025, 12:22 PM"
V29583,V29583,29583,5705020295836,Vikan Hygiene 2958 aluminium steel 130cm,ChildProduct,Not Found,"€ 10,99","8/22/2025, 12:22 PM"
V56676,V56676,56676,5705022032170,Handschep Vikan 56676 Hygiene 2ltr Recht Groot metal & x-ray detecteerbaar geel,ChildProduct,Not Found,"€ 13,99","8/22/2025, 12:22 PM"
V45815,V45815,45815,5705020458156,Vikan UST 4581-1 handveger zachte vezels 35x330mm,ChildProduct,Not Found,"€ 25,42","8/22/2025, 12:22 PM"
V44012,V44012,44012,5705020440120,Vikan Hygiene 4401-2 precisieborstel zeer hard 20mm,ChildProduct,Not Found,"€ 6,30","8/22/2025, 12:22 PM"
V45852,V45852,45852,5705020458521,Vikan UST 4585-1 handveger medium vezels 35x330mm,ChildProduct,Not Found,"€ 25,42","8/22/2025, 12:22 PM"
V547640,V547640,547640,5705025476407,STANDALONE-Vikan DAMP/DRY 31 vlakmop 40 cm klittenband,ChildProduct,Not Found,"€ 98,45","8/22/2025, 12:22 PM"
V29159,V29159,29159,5705020291593,Vikan Hygiene 2915 bezem hard 33cm heavy duty,ChildProduct,Not Found,"€ 34,39","8/22/2025, 12:22 PM"
V40096,V40096,40096,5705022004931,Vikan 40096 RVS Handschraper kunststof handgreep breed 100mm geel,ChildProduct,Not Found,"€ 20,78","8/22/2025, 12:22 PM"
V41867,V41867,41867,5705020418679,Vikan 4186 Hygiene afwasborstel hard steel 41cm,ChildProduct,Not Found,"€ 14,07","8/22/2025, 12:22 PM"
V77343,V77343,77343,5705020773433,Vikan Hygiene 7734 full colour vervang cassette 60cm,ChildProduct,Not Found,"€ 17,41","8/22/2025, 12:22 PM"
V31734,V31734,31734,5705020317347,Vikan UST 3173-1 vloerveger 40cm medium vezels,ChildProduct,Not Found,"€ 53,09","8/22/2025, 12:22 PM"
V38854,V38854,38854,5705020388545,Vikan 3855 ronde werkborstel 11cm,ChildProduct,Not Found,"€ 15,21","8/22/2025, 12:22 PM"
V70648,V70648,70648,5705020706486,Vikan UST 70648 vloerschrobber 40cm harde vezels paars,ChildProduct,Not Found,"€ 53,09","8/22/2025, 12:22 PM"
V53912,V53912,53912,5705020539121,Vikan Hygiene pijpenborstel flexibel medium 90mm,ChildProduct,Not Found,"€ 15,96","8/22/2025, 12:22 PM"
V53783,V53783,53783,5705020537837,Vikan 5378 pijpenborstel 50cm hard diameter 40mm,ChildProduct,Not Found,"€ 8,18","8/22/2025, 12:22 PM"
V29149,V29149,29149,5705022001039,Vikan Hygiene 2914 hoekbezem hard 30cm,ChildProduct,Not Found,"€ 23,58","8/22/2025, 12:22 PM"
V40614,V40614,40614,5705020406140,Vikan 4061 Kunststof handschraper 102mm breed,ChildProduct,Not Found,"€ 4,39","8/22/2025, 12:22 PM"
V56893,V56893,56893,5705020568930,Vikan emmerdeksel 6 ltr,ChildProduct,Not Found,"€ 5,87","8/22/2025, 12:22 PM"
V56773,V56773,56773,5705020567735,Handschep Halve Vikan 56773 Hygiene liter blauw,ChildProduct,Not Found,"€ 6,09","8/22/2025, 12:22 PM"
V31664,V31664,31664,5705020316647,Vikan Hygiene 3166 rechte nek medium veger 30cm Rood,ChildProduct,Not Found,"€ 25,29","8/22/2025, 12:22 PM"
V41961,V41961,41961,5705020419614,"Vikan UST 41961 afwasborstel hard 7x39,5cm",ChildProduct,Not Found,"€ 29,75","8/22/2025, 12:22 PM"
V93244,V93244,93244,5705020932441,Vikan 93242 Heavy Duty waterpistool 25Bar,ChildProduct,Not Found,"€ 93,79","8/22/2025, 12:22 PM"
V77323,V77323,77323,5705020773235,Vikan 7732-2 dubbelblads cassette 40cm,ChildProduct,Not Found,"€ 12,44","8/22/2025, 12:22 PM"
V40524,V40524,40524,6151906567501,"Vikan 4052 flexibele handschraper metaaldetecteerbare 16,5cm breed",ChildProduct,Not Found,"€ 147,00","8/22/2025, 12:22 PM"
V77135,V77135,77135,5705020771354,Vikan 77135 hygiene vloertrekker 50cm vaste nek wit,ChildProduct,Not Found,"€ 29,91","8/22/2025, 12:22 PM"
V40526,V40526,40526,6151906744704,"Vikan 4052 flexibele handschraper metaaldetecteerbare 16,5cm breed",ChildProduct,Not Found,"€ 13,20","8/22/2025, 12:22 PM"
V40525,V40525,40525,6151907028001,"Vikan 4052 flexibele handschraper metaaldetecteerbare 16,5cm breed",ChildProduct,Not Found,"€ 13,20","8/22/2025, 12:22 PM"
V40522,V40522,40522,6151907214282,"Vikan 4052 flexibele handschraper metaaldetecteerbare 16,5cm breed",ChildProduct,Not Found,"€ 13,20","8/22/2025, 12:22 PM"
V41855,V41855,41855,6151907279205,Vikan 4185 harde afwasborstel met lange steel 42cm,ChildProduct,Not Found,Not Found,"8/22/2025, 12:22 PM"
V40084,V40084,40084,5705022004733,Vikan 40084 RVS Smal kunststof handgreep breed 50mm rood,ChildProduct,Not Found,"€ 15,96","8/22/2025, 12:22 PM"
V77134,V77134,77134,5705020771347,Vikan 77134 hygiene vloertrekker 50cm vaste nek rood,ChildProduct,Not Found,"€ 29,91","8/22/2025, 12:22 PM"
V41852,V41852,41852,6151907846827,Vikan 4185 harde afwasborstel met lange steel 42cm,ChildProduct,Not Found,Not Found,"8/22/2025, 12:22 PM"
V40085,V40085,40085,5705022004757,Vikan 40085 RVS Smal kunststof handgreep breed 50mm wit,ChildProduct,Not Found,"€ 15,96","8/22/2025, 12:22 PM"
V41853,V41853,41853,6151908637653,Vikan 4185 harde afwasborstel met lange steel 42cm,ChildProduct,Not Found,"€ 15,75","8/22/2025, 12:23 PM"
V40523,V40523,40523,6151909593514,"Vikan 4052 flexibele handschraper metaaldetecteerbare 16,5cm breed",ChildProduct,Not Found,"€ 13,20","8/22/2025, 12:23 PM"
V40117,V40117,40117,5705022005006,Vikan Hygiene 40117 handschraper RVS 10cm breed voorzien van schroefdraad oranje,ChildProduct,Not Found,"€ 20,78","8/22/2025, 12:23 PM"
V41856,V41856,41856,6151910865853,Vikan 4185 harde afwasborstel met lange steel 42cm,ChildProduct,Not Found,Not Found,"8/22/2025, 12:23 PM"
V41854,V41854,41854,6151910886896,Vikan 4185 harde afwasborstel met lange steel 42cm,ChildProduct,Not Found,"€ 364,61","8/22/2025, 12:23 PM"
V31789,V31789,31789,6151910919969,Vikan Hygiene 3178 zachte veger split 40cm,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V40086,V40086,40086,5705022004771,Vikan 40086 RVS Smal kunststof handgreep breed 50mm geel,ChildProduct,Not Found,"€ 15,96","8/22/2025, 12:23 PM"
V77132,V77132,77132,5705020771323,Vikan 77132 hygiene vloertrekker 50cm vaste nek groen,ChildProduct,Not Found,"€ 98,53","8/22/2025, 12:23 PM"
V57002,V57002,57002,5705022044296,Vikan 57002 HyGo Mobile Cleaning Station ongemonteerd groen,ChildProduct,Not Found,"€ 65,55","8/22/2025, 12:23 PM"
V57003,V57003,57003,5705022044302,Vikan 57003 HyGo Mobile Cleaning Station ongemonteerd blauw,ChildProduct,Not Found,"€ 65,55","8/22/2025, 12:23 PM"
V57004,V57004,57004,5705022044319,Vikan 57004 HyGo Mobile Cleaning Station ongemonteerd rood,ChildProduct,Not Found,Not Found,"8/22/2025, 12:23 PM"
V57005,V57005,57005,5705022044326,Vikan 57005 HyGo Mobile Cleaning Station ongemonteerd wit,ChildProduct,Not Found,"€ 65,55","8/22/2025, 12:23 PM"
V57006,V57006,57006,5705022044333,Vikan 57006 HyGo Mobile Cleaning Station ongemonteerd geel,ChildProduct,Not Found,"€ 65,55","8/22/2025, 12:23 PM"
V57009,V57009,57009,5705022044340,Vikan 57009 HyGo Mobile Cleaning Station ongemonteerd zwart,ChildProduct,Not Found,"€ 65,55","8/22/2025, 12:23 PM"
V29609,V29609,29609,5705020296093,Vikan 29609 ultra hygiene kunststof steel 130cm Zwart,ChildProduct,Not Found,"€ 24,36","8/22/2025, 12:23 PM"
V56742,V56742,56742,5705022032392,Hygiene Handschep Vikan klein vlak en Metaaldetecteerbaar zwart,ChildProduct,Not Found,"€ 11,04","8/22/2025, 12:23 PM"
V56743,V56743,56743,5705022032415,Hygiene Handschep Vikan klein vlak en Metaaldetecteerbaar blauw,ChildProduct,Not Found,"€ 47,87","8/22/2025, 12:23 PM"
V56744,V56744,56744,5705022032439,Hygiene Handschep Vikan klein vlak en Metaaldetecteerbaar rood,ChildProduct,Not Found,"€ 11,04","8/22/2025, 12:23 PM"
V56745,V56745,5674,5705022032453,Hygiene Handschep Vikan klein vlak en Metaaldetecteerbaar wit,ChildProduct,Not Found,Not Found,"8/22/2025, 12:23 PM"
V56746,V56746,56746,5705022032477,Hygiene Handschep Vikan klein vlak en Metaaldetecteerbaar geel,ChildProduct,Not Found,"€ 11,04","8/22/2025, 12:23 PM"
V56017,V56017,56017,5705022012998,Shop Vikan 56017 130cm groot blad oranje,ChildProduct,Not Found,"€ 68,14","8/22/2025, 12:23 PM"
V56657,V56657,56657,5705022041691,Vikan 56657 Hygiene stoffer en blik set met borstel hardheid medium Oranje,ChildProduct,Not Found,"€ 37,01","8/22/2025, 12:23 PM"
V41793,V41793,41793,5705020417931,Vikan UST 41793 handborstel harde vezels korte steel 70x260mm,ChildProduct,Not Found,"€ 24,48","8/22/2025, 12:23 PM"
V31743,V31743,31743,5705020317439,Vikan Hygiene 31743 combiveger 40cm blauw,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V31742,V31742,31742,5705020317422,Vikan Hygiene 31742 combiveger 40cm groen,ChildProduct,Not Found,"€ 25,58","8/22/2025, 12:23 PM"
V31744,V31744,31744,5705020317446,Vikan Hygiene 31744 combiveger 40cm rood,ChildProduct,Not Found,"€ 25,58","8/22/2025, 12:23 PM"
V31749,V31749,31749,5705020317491,Vikan Hygiene 31749 combiveger 40cm zwart,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V31745,V31745,31745,5705020317453,Vikan Hygiene 31745 combiveger 40cm wit,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V31746,V31746,31746,5705020317460,Vikan Hygiene 31746 combiveger 40cm geel,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V31747,V31747,31747,5705020317477,Vikan Hygiene 31747 combiveger 40cm oranje,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V317466,V31466,317466,5705022013872,Vikan Hygiene 317466 combiveger 40cm bruin,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V31748,V31748,31748,5705020317484,Vikan Hygiene 31748 combiveger 40cm paars,ChildProduct,Not Found,"€ 25,58","8/22/2025, 12:23 PM"
V317488,V317488,317488,570502213896,Vikan Hygiene 317488 combiveger 40cm grijs,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V317477,317477,317477,5705022013889,Vikan Hygiene 317477 combiveger 40cm limoen,ChildProduct,Not Found,"€ 35,01","8/22/2025, 12:23 PM"
V2973Q2,V2973Q2,2973Q2,5705022973206,Telescoopsteel met waterdoorvoer groen 160-278cm waterdoorvoer Nito Vikan Hygiene,ChildProduct,Not Found,"€ 77,55","8/22/2025, 12:23 PM"
